iter	Passed	Remaining
18004	169976	774075
18005	169982	774051
18006	169989	774029
18007	169995	774005
18008	170180	774796
18009	170301	775290
18010	170412	775747
18011	170528	776221
18012	170651	776726
18013	170774	777233
18014	170893	777724
18015	171080	778524
18016	171098	778550
18017	171107	778539
18018	171115	778521
18019	171122	778504
18020	171130	778488
18021	171138	778471
18022	171145	778451
18023	171152	778430
18024	171159	778409
18025	171167	778390
18026	171174	778371
18027	171181	778351
18028	171188	778329
18029	171195	778308
18030	171202	778288
18031	171210	778268
18032	171216	778245
18033	171222	778221
18034	171228	778194
18035	171234	778169
18036	171240	778143
18037	171246	778119
18038	171252	778093
18039	171258	778069
18040	171265	778047
18041	171272	778025
18042	171278	778002
18043	171285	777981
18044	171292	777960
18045	171299	777939
18046	171306	777916
18047	171315	777904
18048	171323	777888
18049	171331	777871
18050	171338	777854
18051	171347	777840
18052	171357	777834
18053	171367	777826
18054	171375	777808
18055	171383	777793
18056	171390	777772
18057	171397	777750
18058	171403	777728
18059	171409	777702
18060	171415	777677
18061	171421	777651
18062	171427	777626
18063	171433	777602
18064	171440	777577
18065	171446	777552
18066	171452	777528
18067	171458	777502
18068	171464	777477
18069	171470	777452
18070	171476	777427
18071	171482	777402
18072	171488	777378
18073	171495	777354
18074	171501	777328
18075	171506	777302
18076	171512	777275
18077	171518	777248
18078	171523	777221
18079	171529	777194
18080	171534	777167
18081	171540	777139
18082	171545	777111
18083	171551	777083
18084	171556	777055
18085	171562	777030
18086	171568	777004
18087	171573	776976
18088	171579	776949
18089	171584	776921
18090	171590	776895
18091	171595	776867
18092	171601	776837
18093	171606	776812
18094	171612	776785
18095	171618	776758
18096	171623	776730
18097	171628	776701
18098	171634	776674
18099	171639	776646
18100	171645	776618
18101	171650	776591
18102	171656	776564
18103	171662	776537
18104	171667	776510
18105	171673	776483
18106	171678	776454
18107	171684	776427
18108	171690	776403
18109	171695	776376
18110	171701	776350
18111	171707	776325
18112	171713	776298
18113	171719	776273
18114	171727	776258
18115	171735	776240
18116	171742	776222
18117	171750	776204
18118	171758	776188
18119	171768	776183
18120	171778	776172
18121	171785	776154
18122	171793	776136
18123	171802	776125
18124	171811	776114
18125	171822	776109
18126	171831	776101
18127	171844	776104
18128	171860	776124
18129	171868	776109
18130	171876	776095
18131	171884	776079
18132	171893	776066
18133	171903	776058
18134	171911	776041
18135	171918	776023
18136	171925	776003
18137	171933	775987
18138	171944	775980
18139	171955	775979
18140	171964	775970
18141	171971	775947
18142	171979	775932
18143	171985	775908
18144	171992	775884
18145	171998	775860
18146	172004	775836
18147	172010	775812
18148	172017	775787
18149	172022	775759
18150	172028	775735
18151	172034	775711
18152	172040	775685
18153	172046	775660
18154	172052	775635
18155	172058	775608
18156	172064	775583
18157	172070	775559
18158	172076	775534
18159	172217	776115
18160	172223	776091
18161	172229	776066
18162	172235	776039
18163	172240	776013
18164	172246	775986
18165	172252	775959
18166	172257	775931
18167	172263	775905
18168	172269	775879
18169	172274	775851
18170	172280	775824
18171	172285	775797
18172	172291	775770
18173	172296	775742
18174	172302	775716
18175	172307	775688
18176	172313	775659
18177	172318	775632
18178	172324	775606
18179	172329	775578
18180	172335	775551
18181	172340	775524
18182	172346	775497
18183	172352	775472
18184	172358	775447
18185	172364	775424
18186	172370	775398
18187	172376	775372
18188	172382	775345
18189	172387	775317
18190	172393	775290
18191	172398	775262
18192	172404	775236
18193	172410	775210
18194	172415	775183
18195	172421	775158
18196	172427	775132
18197	172434	775111
18198	172441	775089
18199	172447	775064
18200	172452	775036
18201	172457	775008
18202	172463	774980
18203	172469	774955
18204	172475	774929
18205	172480	774903
18206	172486	774875
18207	172491	774848
18208	172497	774821
18209	172502	774794
18210	172508	774767
18211	172513	774739
18212	172519	774713
18213	172525	774686
18214	172530	774660
18215	172536	774631
18216	172541	774604
18217	172547	774579
18218	172553	774553
18219	172559	774526
18220	172564	774499
18221	172569	774471
18222	172575	774446
18223	172581	774420
18224	172587	774395
18225	172593	774367
18226	172598	774340
18227	172604	774314
18228	172610	774288
18229	172615	774262
18230	172621	774235
18231	172627	774208
18232	172632	774181
18233	172638	774154
18234	172644	774129
18235	172650	774104
18236	172655	774076
18237	172661	774049
18238	172666	774022
18239	172672	773995
18240	172677	773967
18241	172683	773941
18242	172689	773915
18243	172694	773889
18244	172700	773862
18245	172706	773835
18246	172711	773808
18247	172717	773783
18248	172723	773757
18249	172728	773731
18250	172734	773704
18251	172740	773679
18252	172746	773651
18253	172751	773624
18254	172756	773597
18255	172762	773570
18256	172767	773542
18257	172773	773516
18258	172779	773489
18259	172784	773463
18260	172790	773438
18261	172796	773412
18262	172802	773385
18263	172808	773360
18264	172814	773335
18265	172819	773308
18266	172825	773281
18267	172830	773254
18268	172836	773228
18269	172842	773201
18270	172847	773175
18271	172853	773148
18272	172859	773122
18273	172866	773102
18274	172872	773076
18275	172878	773053
18276	172884	773029
18277	172890	773005
18278	172896	772979
18279	172902	772954
18280	172908	772929
18281	172914	772904
18282	172920	772879
18283	172927	772857
18284	172933	772833
18285	172939	772808
18286	172945	772783
18287	172952	772763
18288	172958	772739
18289	172965	772716
18290	172970	772690
18291	172976	772664
18292	172982	772639
18293	172988	772612
18294	172994	772589
18295	173001	772569
18296	173008	772548
18297	173014	772523
18298	173020	772496
18299	173025	772470
18300	173031	772444
18301	173036	772416
18302	173042	772391
18303	173049	772371
18304	173057	772352
18305	173063	772328
18306	173069	772301
18307	173074	772276
18308	173080	772251
18309	173086	772225
18310	173092	772200
18311	173099	772178
18312	173106	772157
18313	173111	772131
18314	173117	772105
18315	173123	772079
18316	173129	772053
18317	173134	772026
18318	173140	772000
18319	173147	771981
18320	173154	771960
18321	173160	771937
18322	173166	771910
18323	173172	771883
18324	173177	771856
18325	173183	771830
18326	173189	771804
18327	173389	772647
18328	173508	773123
18329	173628	773608
18330	173749	774094
18331	173867	774571
18332	173989	775059
18333	174101	775506
18334	174300	776345
18335	174316	776361
18336	174323	776342
18337	174331	776325
18338	174338	776305
18339	174346	776286
18340	174353	776269
18341	174361	776251
18342	174368	776232
18343	174375	776212
18344	174383	776195
18345	174391	776177
18346	174398	776158
18347	174406	776139
18348	174413	776119
18349	174419	776097
18350	174426	776075
18351	174433	776054
18352	174440	776034
18353	174447	776014
18354	174454	775991
18355	174460	775967
18356	174466	775943
18357	174473	775921
18358	174479	775898
18359	174487	775878
18360	174493	775856
18361	174501	775837
18362	174507	775815
18363	174514	775795
18364	174521	775772
18365	174528	775751
18366	174535	775729
18367	174541	775708
18368	174548	775685
18369	174555	775666
18370	174562	775644
18371	174569	775622
18372	174577	775607
18373	174585	775591
18374	174593	775573
18375	174602	775562
18376	174609	775545
18377	174617	775524
18378	174624	775504
18379	174631	775484
18380	174638	775465
18381	174644	775441
18382	174651	775419
18383	174658	775397
18384	174664	775374
18385	174671	775352
18386	174677	775326
18387	174683	775303
18388	174689	775278
18389	174696	775255
18390	174702	775232
18391	174708	775207
18392	174714	775183
18393	174721	775161
18394	174727	775137
18395	174733	775110
18396	174739	775084
18397	174745	775059
18398	174750	775033
18399	174756	775006
18400	174762	774980
18401	174768	774956
18402	174774	774930
18403	174780	774905
18404	174786	774882
18405	174793	774859
18406	174799	774837
18407	174805	774812
18408	174812	774791
18409	174818	774767
18410	174825	774744
18411	174831	774720
18412	174838	774697
18413	174843	774671
18414	174849	774644
18415	174855	774620
18416	174861	774595
18417	174868	774572
18418	174874	774548
18419	174880	774525
18420	174886	774501
18421	174892	774476
18422	174899	774452
18423	174905	774427
18424	174911	774403
18425	174917	774380
18426	174924	774357
18427	174930	774333
18428	174936	774309
18429	174942	774285
18430	174949	774262
18431	174955	774239
18432	174961	774214
18433	174967	774189
18434	174973	774163
18435	174979	774138
18436	174984	774111
18437	174990	774084
18438	174996	774059
18439	175003	774037
18440	175010	774020
18441	175017	773999
18442	175024	773979
18443	175031	773957
18444	175038	773937
18445	175045	773917
18446	175052	773896
18447	175059	773874
18448	175066	773853
18449	175072	773832
18450	175079	773811
18451	175089	773803
18452	175096	773783
18453	175103	773762
18454	175109	773736
18455	175115	773711
18456	175121	773688
18457	175128	773664
18458	175133	773638
18459	175140	773616
18460	175146	773590
18461	175152	773565
18462	175157	773539
18463	175163	773513
18464	175169	773488
18465	175176	773467
18466	175182	773443
18467	175188	773418
18468	175195	773396
18469	175201	773371
18470	175207	773346
18471	175213	773320
18472	175219	773295
18473	175225	773272
18474	175231	773245
18475	175236	773220
18476	175242	773193
18477	175248	773167
18478	175254	773142
18479	175259	773116
18480	175265	773090
18481	175271	773064
18482	175277	773040
18483	175283	773015
18484	175289	772989
18485	175503	773880
18486	175617	774335
18487	175734	774799
18488	175849	775251
18489	175964	775709
18490	176073	776138
18491	176184	776578
18492	176293	777005
18493	176472	777741
18494	176491	777776
18495	176499	777758
18496	176506	777738
18497	176514	777720
18498	176521	777700
18499	176529	777683
18500	176537	777665
18501	176544	777647
18502	176552	777631
18503	176560	777615
18504	176568	777597
18505	176574	777574
18506	176581	777550
18507	176587	777526
18508	176593	777503
18509	176599	777478
18510	176606	777455
18511	176612	777430
18512	176619	777409
18513	176625	777385
18514	176632	777366
18515	176639	777342
18516	176645	777317
18517	176651	777292
18518	176657	777269
18519	176663	777244
18520	176670	777220
18521	176676	777195
18522	176682	777171
18523	176688	777147
18524	176694	777123
18525	176701	777100
18526	176707	777075
18527	176713	777052
18528	176721	777033
18529	176727	777011
18530	176734	776990
18531	176742	776973
18532	176750	776957
18533	176758	776941
18534	176766	776924
18535	176774	776909
18536	176781	776887
18537	176788	776867
18538	176795	776846
18539	176802	776824
18540	176808	776801
18541	176815	776779
18542	176821	776755
18543	176827	776730
18544	176833	776705
18545	176839	776680
18546	176845	776654
18547	176851	776627
18548	176856	776601
18549	176862	776575
18550	176868	776548
18551	176874	776523
18552	176880	776498
18553	176886	776472
18554	176891	776445
18555	176897	776418
18556	176903	776392
18557	176909	776367
18558	176914	776341
18559	176920	776314
18560	176926	776287
18561	176931	776260
18562	176937	776234
18563	176942	776207
18564	176948	776180
18565	176954	776155
18566	176960	776130
18567	176966	776105
18568	176971	776078
18569	176977	776052
18570	176983	776027
18571	176989	776000
18572	176995	775977
18573	177001	775952
18574	177007	775927
18575	177013	775901
18576	177018	775872
18577	177024	775849
18578	177031	775824
18579	177036	775797
18580	177042	775772
18581	177048	775747
18582	177054	775722
18583	177060	775695
18584	177066	775670
18585	177071	775644
18586	177077	775617
18587	177083	775591
18588	177088	775563
18589	177094	775537
18590	177099	775510
18591	177106	775487
18592	177111	775461
18593	177117	775435
18594	177123	775410
18595	177129	775385
18596	177135	775359
18597	177141	775332
18598	177146	775306
18599	177152	775280
18600	177158	775253
18601	177164	775228
18602	177171	775207
18603	177178	775187
18604	177185	775170
18605	177192	775149
18606	177200	775133
18607	177208	775114
18608	177215	775093
18609	177222	775074
18610	177232	775065
18611	177241	775055
18612	177249	775038
18613	177256	775019
18614	177263	774998
18615	177272	774985
18616	177279	774966
18617	177286	774946
18618	177292	774921
18619	177298	774897
18620	177305	774876
18621	177313	774857
18622	177320	774836
18623	177326	774811
18624	177331	774785
18625	177337	774759
18626	177343	774734
18627	177349	774708
18628	177355	774683
18629	177360	774656
18630	177366	774630
18631	177372	774604
18632	177377	774577
18633	177383	774552
18634	177389	774528
18635	177396	774503
18636	177402	774480
18637	177408	774454
18638	177414	774429
18639	177419	774402
18640	177425	774377
18641	177431	774350
18642	177437	774325
18643	177443	774303
18644	177450	774280
18645	177455	774254
18646	177462	774231
18647	177645	774979
18648	177772	775482
18649	177897	775977
18650	178102	776819
18651	178227	777314
18652	178350	777796
18653	178465	778247
18654	178576	778680
18655	178692	779137
18656	178711	779166
18657	178718	779146
18658	178725	779126
18659	178732	779106
18660	178740	779088
18661	178747	779068
18662	178755	779050
18663	178762	779030
18664	178768	779007
18665	178775	778983
18666	178781	778958
18667	178787	778933
18668	178793	778908
18669	178799	778883
18670	178805	778858
18671	178811	778832
18672	178817	778808
18673	178823	778783
18674	178829	778758
18675	178835	778734
18676	178841	778708
18677	178847	778683
18678	178853	778658
18679	178859	778632
18680	178865	778607
18681	178871	778581
18682	178877	778556
18683	178883	778531
18684	178889	778506
18685	178895	778481
18686	178901	778456
18687	178907	778429
18688	178912	778403
18689	178918	778376
18690	178924	778351
18691	178930	778326
18692	178936	778301
18693	178942	778274
18694	178948	778250
18695	178955	778231
18696	178964	778218
18697	178972	778200
18698	178979	778181
18699	178986	778162
18700	178993	778139
18701	178999	778116
18702	179006	778094
18703	179013	778072
18704	179019	778048
18705	179026	778026
18706	179032	778003
18707	179039	777981
18708	179045	777957
18709	179051	777932
18710	179058	777908
18711	179064	777884
18712	179070	777862
18713	179076	777837
18714	179083	777813
18715	179088	777786
18716	179094	777761
18717	179100	777737
18718	179106	777711
18719	179112	777687
18720	179118	777661
18721	179125	777641
18722	179132	777619
18723	179139	777596
18724	179145	777573
18725	179152	777554
18726	179160	777533
18727	179167	777514
18728	179173	777491
18729	179179	777466
18730	179185	777441
18731	179191	777415
18732	179197	777388
18733	179202	777360
18734	179207	777332
18735	179213	777304
18736	179218	777276
18737	179223	777248
18738	179229	777222
18739	179234	777194
18740	179240	777166
18741	179245	777139
18742	179250	777111
18743	179256	777084
18744	179261	777056
18745	179267	777028
18746	179272	777001
18747	179278	776974
18748	179283	776946
18749	179288	776918
18750	179294	776891
18751	179299	776864
18752	179305	776836
18753	179310	776808
18754	179316	776781
18755	179322	776756
18756	179327	776730
18757	179333	776702
18758	179338	776674
18759	179343	776646
18760	179349	776619
18761	179354	776591
18762	179359	776563
18763	179365	776535
18764	179371	776509
18765	179377	776486
18766	179384	776466
18767	179390	776443
18768	179397	776419
18769	179405	776403
18770	179411	776378
18771	179417	776355
18772	179424	776333
18773	179431	776311
18774	179437	776289
18775	179444	776268
18776	179452	776250
18777	179460	776233
18778	179467	776214
18779	179473	776188
18780	179479	776163
18781	179485	776140
18782	179491	776114
18783	179497	776088
18784	179503	776063
18785	179508	776036
18786	179514	776011
18787	179520	775986
18788	179526	775960
18789	179532	775936
18790	179538	775911
18791	179544	775886
18792	179550	775861
18793	179556	775835
18794	179562	775810
18795	179567	775783
18796	179573	775755
18797	179578	775729
18798	179584	775702
18799	179589	775674
18800	179595	775647
18801	179600	775619
18802	179606	775593
18803	179611	775566
18804	179617	775542
18805	179623	775517
18806	179629	775491
18807	179635	775466
18808	179641	775441
18809	179647	775417
18810	179653	775391
18811	179659	775367
18812	179666	775343
18813	179672	775320
18814	179678	775295
18815	179804	775790
18816	180016	776652
18817	180133	777105
18818	180241	777522
18819	180350	777939
18820	180465	778386
18821	180586	778855
18822	180698	779287
18823	180841	779852
18824	180859	779883
18825	180867	779864
18826	180875	779847
18827	180882	779827
18828	180890	779811
18829	180897	779791
18830	180905	779771
18831	180912	779752
18832	180919	779733
18833	180926	779711
18834	180933	779691
18835	180941	779674
18836	180948	779650
18837	180953	779625
18838	180959	779599
18839	180965	779574
18840	180971	779547
18841	180977	779522
18842	180983	779497
18843	180989	779472
18844	180995	779446
18845	181001	779421
18846	181007	779396
18847	181013	779370
18848	181019	779345
18849	181025	779319
18850	181031	779295
18851	181036	779268
18852	181042	779243
18853	181048	779218
18854	181054	779193
18855	181061	779170
18856	181070	779158
18857	181077	779138
18858	181085	779121
18859	181093	779103
18860	181178	779418
18861	181225	779571
18862	181251	779632
18863	181289	779744
18864	181318	779818
18865	181340	779860
18866	181358	779888
18867	181375	779911
18868	181395	779947
18869	181412	779966
18870	181424	779967
18871	181448	780019
18872	181460	780022
18873	181468	780004
18874	181481	780011
18875	181492	780005
18876	181503	780003
18877	181513	779996
18878	181523	779985
18879	181536	779991
18880	181546	779982
18881	181557	779979
18882	181568	779974
18883	181580	779977
18884	181593	779980
18885	181601	779966
18886	181609	779947
18887	181616	779929
18888	181624	779911
18889	181631	779890
18890	181637	779864
18891	181643	779838
18892	181648	779812
18893	181654	779785
18894	181660	779760
18895	181666	779734
18896	181672	779709
18897	181678	779683
18898	181683	779655
18899	181689	779629
18900	181694	779602
18901	181700	779574
18902	181705	779547
18903	181710	779518
18904	181716	779490
18905	181721	779464
18906	181727	779437
18907	181732	779409
18908	181738	779382
18909	181743	779354
18910	181749	779326
18911	181754	779297
18912	181759	779270
18913	181765	779244
18914	181771	779218
18915	181776	779190
18916	181781	779162
18917	181787	779135
18918	181793	779109
18919	181798	779083
18920	181804	779055
18921	181809	779028
18922	181815	779001
18923	181820	778974
18924	181826	778947
18925	181831	778918
18926	181837	778891
18927	181893	779083
18928	181899	779057
18929	181905	779030
18930	181910	779002
18931	181916	778975
18932	181921	778948
18933	181927	778921
18934	181932	778892
18935	181937	778865
18936	181943	778838
18937	181949	778813
18938	181954	778786
18939	181960	778760
18940	181965	778732
18941	181971	778706
18942	181977	778679
18943	181982	778652
18944	181988	778625
18945	181993	778597
18946	181999	778570
18947	182004	778543
18948	182010	778516
18949	182015	778489
18950	182021	778463
18951	182026	778435
18952	182032	778409
18953	182038	778385
18954	182044	778360
18955	182051	778338
18956	182058	778315
18957	182064	778293
18958	182071	778270
18959	182077	778246
18960	182084	778224
18961	182090	778202
18962	182097	778179
18963	182103	778156
18964	182109	778131
18965	182116	778108
18966	182122	778083
18967	182128	778059
18968	182134	778034
18969	182141	778012
18970	182147	777987
18971	182152	777961
18972	182160	777941
18973	182166	777917
18974	182172	777891
18975	182177	777865
18976	182183	777838
18977	182188	777811
18978	182194	777784
18979	182199	777757
18980	182205	777731
18981	182210	777703
18982	182216	777678
18983	182222	777652
18984	182228	777627
18985	182234	777602
18986	182240	777575
18987	182245	777549
18988	182251	777522
18989	182257	777496
18990	182263	777471
18991	182268	777444
18992	182274	777417
18993	182280	777392
18994	182285	777365
18995	182291	777339
18996	182298	777316
18997	182304	777294
18998	182310	777270
18999	182316	777245
19000	182323	777221
19001	182329	777199
19002	182336	777178
19003	182342	777153
19004	182349	777133
19005	182356	777110
19006	182362	777086
19007	182368	777063
19008	182375	777042
19009	182381	777017
19010	182388	776993
19011	182394	776969
19012	182400	776944
19013	182406	776918
19014	182411	776891
19015	182416	776863
19016	182422	776836
19017	182427	776809
19018	182433	776782
19019	182438	776756
19020	182444	776729
19021	182449	776701
19022	182455	776675
19023	182461	776649
19024	182466	776621
19025	182472	776595
19026	182477	776569
19027	182483	776541
19028	182488	776514
19029	182494	776487
19030	182500	776462
19031	182505	776435
19032	182511	776408
19033	182516	776382
19034	182522	776357
19035	182528	776331
19036	182534	776304
19037	182540	776279
19038	182545	776254
19039	182551	776227
19040	182557	776201
19041	182562	776174
19042	182568	776147
19043	182573	776119
19044	182579	776094
19045	182585	776067
19046	182591	776043
19047	182597	776020
19048	182603	775994
19049	182609	775969
19050	182615	775943
19051	182621	775919
19052	182626	775892
19053	182632	775866
19054	182638	775841
19055	182643	775815
19056	182649	775789
19057	182655	775764
19058	182661	775739
19059	182667	775712
19060	182673	775687
19061	182678	775659
19062	182684	775633
19063	182690	775608
19064	182695	775582
19065	182701	775555
19066	182707	775530
19067	182713	775504
19068	182718	775478
19069	182724	775451
19070	182729	775426
19071	182735	775400
19072	182741	775374
19073	182747	775349
19074	182752	775322
19075	182758	775296
19076	182764	775269
19077	182769	775243
19078	182775	775217
19079	182781	775192
19080	182787	775167
19081	182793	775142
19082	182798	775115
19083	182804	775089
19084	182810	775063
19085	182815	775037
19086	182821	775010
19087	182827	774984
19088	182832	774958
19089	182838	774933
19090	182844	774906
19091	182849	774880
19092	182855	774855
19093	182862	774832
19094	183001	775371
19095	183117	775812
19096	183233	776256
19097	183349	776694
19098	183467	777146
19099	183585	777596
19100	183797	778440
19101	183906	778855
19102	184113	779678
19103	184127	779688
19104	184135	779670
19105	184142	779653
19106	184150	779633
19107	184157	779613
19108	184164	779592
19109	184171	779571
19110	184178	779551
19111	184185	779532
19112	184193	779512
19113	184200	779492
19114	184207	779471
19115	184214	779452
19116	184221	779433
19117	184229	779413
19118	184236	779392
19119	184243	779374
19120	184251	779354
19121	184259	779339
19122	184267	779322
19123	184275	779305
19124	184282	779286
19125	184290	779267
19126	184298	779251
19127	184305	779233
19128	184314	779221
19129	184322	779201
19130	184329	779180
19131	184336	779162
19132	184343	779143
19133	184351	779123
19134	184361	779114
19135	184369	779101
19136	184378	779089
19137	184392	779094
19138	184401	779084
19139	184410	779073
19140	184419	779057
19141	184426	779039
19142	184444	779063
19143	184455	779061
19144	184464	779049
19145	184473	779035
19146	184482	779023
19147	184492	779017
19148	184501	779002
19149	184508	778981
19150	184516	778965
19151	184523	778944
19152	184530	778925
19153	184540	778916
19154	184549	778903
19155	184557	778887
19156	184565	778869
19157	184571	778845
19158	184577	778820
19159	184583	778793
19160	184589	778769
19161	184594	778742
19162	184601	778722
19163	184608	778698
19164	184614	778676
19165	184620	778649
19166	184626	778623
19167	184631	778597
19168	184637	778572
19169	184643	778545
19170	184648	778518
19171	184654	778492
19172	184660	778465
19173	184666	778440
19174	184671	778414
19175	184678	778391
19176	184683	778365
19177	184689	778339
19178	184695	778312
19179	184701	778286
19180	184706	778260
19181	184712	778234
19182	184718	778207
19183	184723	778181
19184	184729	778155
19185	184735	778130
19186	184741	778104
19187	184746	778077
19188	184752	778053
19189	184760	778034
19190	184766	778010
19191	184772	777984
19192	184778	777960
19193	184785	777938
19194	184791	777915
19195	184798	777893
19196	184806	777879
19197	184813	777858
19198	184820	777837
19199	184827	777817
19200	184834	777796
19201	184841	777775
19202	184848	777753
19203	184855	777732
19204	184862	777711
19205	184869	777693
19206	184876	777671
19207	184882	777647
19208	184888	777622
19209	184894	777596
19210	184900	777571
19211	184906	777546
19212	184912	777521
19213	184918	777495
19214	184923	777469
19215	184929	777442
19216	184935	777416
19217	184940	777390
19218	184946	777362
19219	184951	777336
19220	184957	777310
19221	184962	777283
19222	184968	777257
19223	184974	777232
19224	184980	777207
19225	184986	777180
19226	184992	777156
19227	184997	777129
19228	185003	777103
19229	185009	777077
19230	185015	777052
19231	185020	777026
19232	185026	776999
19233	185032	776974
19234	185038	776950
19235	185044	776924
19236	185050	776898
19237	185055	776871
19238	185061	776847
19239	185067	776822
19240	185073	776796
19241	185079	776770
19242	185084	776743
19243	185090	776719
19244	185096	776693
19245	185102	776667
19246	185164	776878
19247	185170	776852
19248	185176	776827
19249	185181	776802
19250	185187	776776
19251	185193	776750
19252	185199	776724
19253	185205	776699
19254	185210	776673
19255	185216	776648
19256	185222	776622
19257	185228	776596
19258	185233	776570
19259	185239	776543
19260	185245	776518
19261	185251	776492
19262	185257	776467
19263	185263	776445
19264	185269	776420
19265	185275	776394
19266	185281	776370
19267	185287	776345
19268	185293	776321
19269	185299	776295
19270	185305	776271
19271	185311	776247
19272	185317	776221
19273	185323	776195
19274	185329	776170
19275	185335	776146
19276	185341	776121
19277	185346	776095
19278	185352	776070
19279	185358	776045
19280	185364	776019
19281	185370	775996
19282	185376	775970
19283	185382	775945
19284	185388	775920
19285	185394	775895
19286	185399	775868
19287	185405	775844
19288	185418	775848
19289	185425	775828
19290	185432	775807
19291	185439	775784
19292	185445	775761
19293	185452	775739
19294	185459	775718
19295	185465	775695
19296	185472	775675
19297	185479	775654
19298	185487	775637
19299	185496	775623
19300	185509	775631
19301	185518	775619
19302	185526	775601
19303	185533	775582
19304	185541	775563
19305	185550	775551
19306	185560	775543
19307	185566	775521
19308	185572	775496
19309	185578	775471
19310	185584	775445
19311	185590	775418
19312	185595	775392
19313	185603	775374
19314	185610	775354
19315	185616	775330
19316	185622	775306
19317	185628	775281
19318	185635	775259
19319	185641	775235
19320	185648	775215
19321	185655	775196
19322	185662	775173
19323	185668	775148
19324	185674	775123
19325	185680	775100
19326	185686	775077
19327	185692	775052
19328	185699	775028
19329	185705	775005
19330	185711	774981
19331	185717	774958
19332	185723	774933
19333	185730	774909
19334	185735	774883
19335	185741	774857
19336	185747	774832
19337	185753	774806
19338	185758	774781
19339	185764	774755
19340	185769	774728
19341	185775	774702
19342	185781	774676
19343	185787	774651
19344	185793	774628
19345	185799	774601
19346	185805	774577
19347	185811	774552
19348	185816	774525
19349	185822	774499
19350	185828	774474
19351	185833	774448
19352	185839	774422
19353	185845	774396
19354	185850	774370
19355	185857	774348
19356	185863	774323
19357	185869	774299
19358	185875	774275
19359	185881	774250
19360	185887	774226
19361	185894	774203
19362	185900	774181
19363	185907	774158
19364	185913	774134
19365	185920	774113
19366	185926	774090
19367	185932	774067
19368	185938	774043
19369	185945	774020
19370	185951	773996
19371	185957	773973
19372	185963	773948
19373	185970	773925
19374	185975	773899
19375	185981	773873
19376	185987	773849
19377	185993	773824
19378	185999	773799
19379	186005	773773
19380	186010	773748
19381	186017	773724
19382	186022	773698
19383	186028	773672
19384	186034	773646
19385	186039	773620
19386	186045	773594
19387	186051	773568
19388	186056	773543
19389	186062	773518
19390	186068	773493
19391	186074	773467
19392	186080	773443
19393	186086	773418
19394	186092	773392
19395	186098	773368
19396	186103	773343
19397	186109	773316
19398	186280	773978
19399	186400	774427
19400	186520	774877
19401	186641	775327
19402	186759	775769
19403	186879	776217
19404	186994	776647
19405	187108	777071
19406	187285	777757
19407	187301	777772
19408	187309	777757
19409	187317	777738
19410	187324	777718
19411	187331	777698
19412	187339	777679
19413	187346	777662
19414	187354	777644
19415	187362	777626
19416	187369	777607
19417	187376	777587
19418	187384	777569
19419	187392	777552
19420	187398	777530
19421	187405	777506
19422	187411	777482
19423	187417	777458
19424	187423	777434
19425	187429	777410
19426	187436	777386
19427	187442	777364
19428	187448	777340
19429	187455	777318
19430	187461	777293
19431	187467	777268
19432	187474	777249
19433	187481	777228
19434	187489	777211
19435	187496	777191
19436	187503	777171
19437	187510	777149
19438	187517	777129
19439	187524	777109
19440	187532	777089
19441	187539	777068
19442	187546	777049
19443	187553	777027
19444	187561	777013
19445	187569	776997
19446	187579	776986
19447	187587	776971
19448	187595	776954
19449	187602	776935
19450	187609	776914
19451	187615	776891
19452	187622	776869
19453	187629	776846
19454	187635	776822
19455	187641	776798
19456	187647	776774
19457	187653	776751
19458	187660	776728
19459	187666	776704
19460	187673	776681
19461	187679	776657
19462	187685	776634
19463	187691	776611
19464	187698	776587
19465	187704	776565
19466	187710	776540
19467	187716	776516
19468	187722	776489
19469	187728	776464
19470	187734	776439
19471	187739	776413
19472	187745	776386
19473	187751	776360
19474	187756	776335
19475	187762	776310
19476	187768	776283
19477	187774	776257
19478	187779	776231
19479	187785	776205
19480	187790	776178
19481	187796	776152
19482	187802	776126
19483	187807	776100
19484	187813	776075
19485	187819	776050
19486	187825	776025
19487	187831	775998
19488	187836	775971
19489	187842	775945
19490	187847	775919
19491	187853	775893
19492	187859	775867
19493	187865	775842
19494	187870	775816
19495	187876	775790
19496	187882	775764
19497	187887	775738
19498	187893	775712
19499	187899	775685
19500	187904	775659
19501	187910	775633
19502	187916	775608
19503	187922	775583
19504	187927	775556
19505	187933	775530
19506	187939	775504
19507	187944	775479
19508	187950	775454
19509	187956	775428
19510	187962	775403
19511	187967	775377
19512	187973	775352
19513	187979	775326
19514	187985	775300
19515	187991	775278
19516	187998	775256
19517	188006	775240
19518	188013	775219
19519	188019	775197
19520	188026	775176
19521	188033	775154
19522	188040	775133
19523	188047	775111
19524	188053	775089
19525	188060	775068
19526	188067	775048
19527	188075	775030
19528	188084	775019
19529	188090	774995
19530	188097	774974
19531	188104	774951
19532	188110	774927
19533	188116	774902
19534	188122	774878
19535	188129	774857
19536	188135	774833
19537	188140	774807
19538	188147	774783
19539	188153	774761
19540	188159	774737
19541	188166	774714
19542	188172	774690
19543	188178	774666
19544	188184	774642
19545	188190	774618
19546	188196	774593
19547	188202	774569
19548	188208	774544
19549	188214	774518
19550	188220	774494
19551	188226	774471
19552	188232	774446
19553	188238	774421
19554	188244	774395
19555	188249	774369
19556	188255	774344
19557	188261	774319
