iter	R2	RMSE
938	0.8221690513	7791.530524
939	0.8221804851	7791.280039
940	0.8222007347	7790.836402
941	0.8222274024	7790.252115
942	0.8222436383	7789.896366
943	0.8222674429	7789.374748
944	0.8222807318	7789.083542
945	0.822301661	7788.624885
946	0.8223145928	7788.341475
947	0.8223347185	7787.900386
948	0.8223437072	7787.703376
949	0.822354265	7787.471966
950	0.822371292	7787.098751
951	0.8223948804	7786.581686
952	0.8224055907	7786.346902
953	0.8224305266	7785.800245
954	0.8224489166	7785.397065
955	0.8224651222	7785.041759
956	0.822493548	7784.418487
957	0.8225059129	7784.147355
958	0.8225148327	7783.951762
959	0.8225735518	7782.664036
960	0.8225812964	7782.494178
961	0.822613484	7781.78819
962	0.8226274831	7781.48112
963	0.8226454338	7781.087352
964	0.8226706313	7780.534588
965	0.8226840317	7780.240603
966	0.8227010349	7779.867562
967	0.8227174507	7779.507393
968	0.8227345375	7779.132483
969	0.822753624	7778.713674
970	0.8227792388	7778.151583
971	0.8227960884	7777.781812
972	0.8228093209	7777.491408
973	0.8228354363	7776.918241
974	0.8228508384	7776.580185
975	0.8228630424	7776.312312
976	0.8228897429	7775.726213
977	0.8229042605	7775.407521
978	0.8229210501	7775.038938
979	0.8229368049	7774.693055
980	0.8229454152	7774.504018
981	0.8229636358	7774.103972
982	0.8229791042	7773.764337
983	0.8229981895	7773.345266
984	0.8230039035	7773.219794
985	0.8230245002	7772.767505
986	0.8230392576	7772.443426
987	0.8230705495	7771.756196
988	0.8230882757	7771.366868
989	0.8231054531	7770.989573
990	0.8231138927	7770.804196
991	0.8231279728	7770.494912
992	0.8231549646	7769.901977
993	0.8231789757	7769.374479
994	0.8231872117	7769.193536
995	0.8232147122	7768.589325
996	0.8232400337	7768.032945
997	0.8232669236	7767.44206
998	0.8232801258	7767.151935
999	0.8232973429	7766.773565
1000	0.8233067395	7766.567054
1001	0.8233171903	7766.337366
1002	0.8233260899	7766.141767
1003	0.8233574869	7765.451669
1004	0.8233858517	7764.828166
1005	0.8234056838	7764.392196
1006	0.8234193785	7764.09113
1007	0.8234393329	7763.652429
1008	0.8234502659	7763.412055
1009	0.8234750715	7762.866649
1010	0.8234841371	7762.667311
1011	0.8235004634	7762.308311
1012	0.8235148062	7761.992911
1013	0.823524578	7761.778021
1014	0.8235396919	7761.445643
1015	0.823560107	7760.99666
1016	0.8235804748	7760.548693
1017	0.8236006524	7760.104883
1018	0.8236188349	7759.704932
1019	0.8236423716	7759.187178
1020	0.8236556795	7758.89442
1021	0.8236746872	7758.476253
1022	0.8237029708	7757.853975
1023	0.8237117861	7757.660018
1024	0.8237622838	7756.548847
1025	0.8237806719	7756.144191
1026	0.8237922885	7755.888538
1027	0.8238104987	7755.487761
1028	0.8238223729	7755.226418
1029	0.8238429145	7754.774291
1030	0.8238511146	7754.593798
1031	0.8238893202	7753.75279
1032	0.8239076135	7753.350073
1033	0.8239281786	7752.89732
1034	0.8239487608	7752.444162
1035	0.8239689491	7751.999652
1036	0.8240033604	7751.241919
1037	0.8240194896	7750.88673
1038	0.8240351509	7750.541828
1039	0.8240672876	7749.834051
1040	0.8240832907	7749.481574
1041	0.8240925284	7749.278101
1042	0.8241028384	7749.051004
1043	0.8241172783	7748.732928
1044	0.8241280638	7748.495338
1045	0.8241437495	7748.149793
1046	0.8241627379	7747.731473
1047	0.8241746199	7747.469695
1048	0.8241875988	7747.183744
1049	0.8242110751	7746.666483
1050	0.8242478726	7745.855646
1051	0.8242638083	7745.504473
1052	0.8242851453	7745.03425
1053	0.8243015253	7744.673248
1054	0.8243191682	7744.284393
1055	0.8243369586	7743.89227
1056	0.824367605	7743.216737
1057	0.8243807124	7742.927793
1058	0.8243963526	7742.583002
1059	0.8244057244	7742.376394
1060	0.8244182291	7742.100707
1061	0.8244530984	7741.331905
1062	0.8244766009	7740.813678
1063	0.8244965634	7740.373479
1064	0.824526459	7739.714196
1065	0.8245369443	7739.482951
1066	0.8245481694	7739.235383
1067	0.8245633465	7738.900643
1068	0.8245771667	7738.595817
1069	0.8245962109	7738.175749
1070	0.8246045738	7737.991275
1071	0.8246347565	7737.325456
1072	0.8246499245	7736.990833
1073	0.8246680836	7736.590205
1074	0.8246820199	7736.282726
1075	0.8246891666	7736.125043
1076	0.8247014981	7735.852957
1077	0.8247164308	7735.523462
1078	0.8247427384	7734.942944
1079	0.8247539954	7734.694527
1080	0.8247692055	7734.358862
1081	0.8247803908	7734.112008
1082	0.8248024064	7733.626113
1083	0.8248135821	7733.379449
1084	0.8248483179	7732.612728
1085	0.82486907	7732.154631
1086	0.8248815511	7731.879102
1087	0.824897736	7731.521793
1088	0.8249117548	7731.212291
1089	0.8249205627	7731.017829
1090	0.8249335282	7730.731563
1091	0.8249583372	7730.183775
1092	0.8249814129	7729.674225
1093	0.8249950412	7729.373273
1094	0.8250048294	7729.157114
1095	0.8250190387	7728.84331
1096	0.8250285413	7728.633445
1097	0.8250416949	7728.342936
1098	0.8250591094	7727.958305
1099	0.8250704452	7727.707924
1100	0.8250922731	7727.225774
1101	0.8251058712	7726.925394
1102	0.825140538	7726.159554
1103	0.8251594907	7725.740831
1104	0.8251783033	7725.32518
1105	0.8251861069	7725.15276
1106	0.8252033335	7724.772122
1107	0.8252270782	7724.247431
1108	0.8252570602	7723.58486
1109	0.8252687682	7723.326111
1110	0.8252800652	7723.076438
1111	0.8252874159	7722.913976
1112	0.8253072367	7722.475888
1113	0.8253426221	7721.693726
1114	0.82536422	7721.216283
1115	0.8253866743	7720.719878
1116	0.8253990426	7720.446433
1117	0.8254163095	7720.064674
1118	0.8254663225	7718.95881
1119	0.8254909695	7718.41377
1120	0.8255022249	7718.164856
1121	0.8255133004	7717.919914
1122	0.8255329865	7717.484522
1123	0.8255598632	7716.890058
1124	0.8255740731	7716.575743
1125	0.8255808236	7716.426421
1126	0.8255923025	7716.172501
1127	0.8256068147	7715.851469
1128	0.8256259943	7715.427165
1129	0.8256367079	7715.190143
1130	0.8256477385	7714.9461
1131	0.8256585777	7714.706282
1132	0.8256828855	7714.168447
1133	0.8256942508	7713.916965
1134	0.8257091018	7713.588341
1135	0.8257238445	7713.262101
1136	0.825735132	7713.01231
1137	0.8257454466	7712.784044
1138	0.8257610486	7712.438752
1139	0.8257783335	7712.056195
1140	0.8257912162	7711.77106
1141	0.8258060012	7711.443806
1142	0.8258164221	7711.21314
1143	0.8258317063	7710.874811
1144	0.8258476797	7710.521211
1145	0.825857702	7710.299343
1146	0.8258746854	7709.923355
1147	0.8258815858	7709.770586
1148	0.8259005982	7709.34965
1149	0.8259121883	7709.093035
1150	0.8259306038	7708.685278
1151	0.8259396359	7708.485283
1152	0.8259469185	7708.32402
1153	0.825959937	7708.035739
1154	0.8259707718	7707.795806
1155	0.8259822801	7707.540947
1156	0.8259924825	7707.315004
1157	0.8260163548	7706.786297
1158	0.8260508172	7706.022986
1159	0.8260608282	7705.801236
1160	0.8260863985	7705.234811
1161	0.826096016	7705.021758
1162	0.8261269823	7704.335728
1163	0.8261413731	7704.016892
1164	0.8261590224	7703.625844
1165	0.8261746414	7703.279765
1166	0.8261887166	7702.96788
1167	0.8262040769	7702.627504
1168	0.8262139712	7702.408243
1169	0.8262304286	7702.043528
1170	0.8262388503	7701.856886
1171	0.8262486562	7701.639564
1172	0.8262644255	7701.290063
1173	0.8262774396	7701.001616
1174	0.8262951906	7700.608161
1175	0.8263187996	7700.084831
1176	0.8263317822	7699.797036
1177	0.8263797947	7698.732615
1178	0.8264013996	7698.253594
1179	0.8264136545	7697.981866
1180	0.8264221321	7697.793887
1181	0.8264492374	7697.192835
1182	0.8264595981	7696.963077
1183	0.8264792926	7696.526314
1184	0.8264932883	7696.215916
1185	0.8265407966	7695.162185
1186	0.8265496382	7694.966061
1187	0.8265704579	7694.504224
1188	0.8265796639	7694.300003
1189	0.8266032459	7693.776842
1190	0.8266197983	7693.40961
1191	0.826636535	7693.038273
1192	0.8266719215	7692.253091
1193	0.8266809027	7692.053797
1194	0.8266953008	7691.73429
1195	0.8267021912	7691.581381
1196	0.8267119548	7691.364707
1197	0.8267345646	7690.862922
1198	0.8267478565	7690.567918
1199	0.8267617694	7690.259118
1200	0.8267755609	7689.953002
1201	0.8267865296	7689.709531
1202	0.826800378	7689.402131
1203	0.8268133703	7689.113719
1204	0.8268312487	7688.716828
1205	0.8268409196	7688.502132
1206	0.8268555676	7688.176928
1207	0.8268666543	7687.930783
1208	0.8268799439	7687.635717
1209	0.8268951947	7687.297092
1210	0.8269172419	7686.807536
1211	0.8269318289	7686.483618
1212	0.8269455776	7686.178301
1213	0.8269672748	7685.696447
1214	0.8269763529	7685.49483
1215	0.8269907902	7685.174179
1216	0.8270115766	7684.712495
1217	0.8270298001	7684.307709
1218	0.8270394046	7684.094364
1219	0.8270607786	7683.619559
1220	0.8270863369	7683.051766
1221	0.82709508	7682.857522
1222	0.8271180259	7682.347717
1223	0.8271385987	7681.890607
1224	0.8271491994	7681.655058
1225	0.8271675207	7681.24794
1226	0.8271928349	7680.685395
1227	0.8272027337	7680.465408
1228	0.8272203531	7680.073827
1229	0.8272418613	7679.59579
1230	0.8272497262	7679.420979
1231	0.8272861876	7678.610512
1232	0.8273019412	7678.260312
1233	0.8273204488	7677.848872
1234	0.8273407603	7677.397303
1235	0.8273571631	7677.032613
1236	0.8273873956	7676.360399
1237	0.8274246111	7675.532839
1238	0.8274390804	7675.21106
1239	0.8274511695	7674.942204
1240	0.8274732387	7674.451373
1241	0.8274830694	7674.23272
1242	0.8275007368	7673.839754
1243	0.8275192989	7673.426863
1244	0.8275315819	7673.15363
1245	0.827547756	7672.793828
1246	0.8275569247	7672.589857
1247	0.8275745329	7672.198122
1248	0.827594571	7671.752305
1249	0.8276129478	7671.343427
1250	0.8276272821	7671.024477
1251	0.8276353363	7670.845258
1252	0.8276468646	7670.588727
1253	0.8276598691	7670.299339
1254	0.8276704987	7670.062791
1255	0.8276908952	7669.608872
1256	0.8277261535	7668.824146
1257	0.8277457678	7668.387565
1258	0.8277574931	7668.126568
1259	0.8277761752	7667.710698
1260	0.8277900744	7667.401284
1261	0.827798612	7667.21122
1262	0.8278059695	7667.047423
1263	0.8278196599	7666.74263
1264	0.827833486	7666.434803
1265	0.8278487348	7666.095287
1266	0.8278739982	7665.532763
1267	0.827889699	7665.183141
1268	0.8279030707	7664.885371
1269	0.8279122999	7664.679844
1270	0.8279258145	7664.378871
1271	0.8279450176	7663.951196
1272	0.8279574156	7663.675064
1273	0.8279652449	7663.500684
1274	0.8279792603	7663.188511
1275	0.8279910501	7662.925901
1276	0.8280011708	7662.70046
1277	0.8280091724	7662.522218
1278	0.8280224607	7662.226204
1279	0.8280421553	7661.787458
1280	0.8280554179	7661.491986
1281	0.8280712274	7661.139758
1282	0.8280836993	7660.86188
1283	0.8280914911	7660.688272
1284	0.8280973001	7660.558838
1285	0.8281099253	7660.277523
1286	0.8281246886	7659.948552
1287	0.8281381145	7659.649372
1288	0.8281612065	7659.134765
1289	0.8281743457	7658.841941
1290	0.8281838808	7658.629432
1291	0.8281988017	7658.296879
1292	0.8282061626	7658.132816
1293	0.8282156717	7657.920868
1294	0.8282223922	7657.771071
1295	0.8282344288	7657.502772
1296	0.8282592497	7656.94948
1297	0.8282853886	7656.366764
1298	0.8283069222	7655.886683
1299	0.8283242986	7655.499262
1300	0.8283336558	7655.290628
1301	0.8283422644	7655.098678
1302	0.8283583626	7654.739719
1303	0.828373799	7654.3955
1304	0.828386589	7654.110283
1305	0.8284039682	7653.722711
1306	0.8284162534	7653.448726
1307	0.8284370517	7652.984861
1308	0.8284493242	7652.711133
1309	0.8284613259	7652.443437
1310	0.8284734286	7652.173477
1311	0.828486788	7651.875475
1312	0.8284934815	7651.726162
1313	0.8285053831	7651.460665
1314	0.8285204007	7651.125641
1315	0.8285340707	7650.820669
1316	0.828541461	7650.65579
1317	0.828559423	7650.255038
1318	0.8285721073	7649.972026
1319	0.8285840649	7649.705216
1320	0.8286006434	7649.335287
1321	0.8286105945	7649.11323
1322	0.8286265324	7648.757568
1323	0.8286447616	7648.350753
1324	0.8286532273	7648.161821
1325	0.8286679249	7647.833796
1326	0.8286806024	7647.550845
1327	0.8287070201	7646.961191
1328	0.8287162458	7646.755257
1329	0.8287281224	7646.490144
1330	0.8287459886	7646.091313
1331	0.8287583447	7645.815472
1332	0.8287783677	7645.368454
1333	0.8288003285	7644.878142
1334	0.8288206101	7644.425295
1335	0.8288484913	7643.802717
1336	0.8288595816	7643.55506
1337	0.8288723403	7643.270139
1338	0.8288938622	7642.789495
1339	0.8289063968	7642.509548
1340	0.8289118081	7642.38869
1341	0.8289239781	7642.116873
1342	0.8289356058	7641.857159
1343	0.828944539	7641.657621
1344	0.8289532009	7641.464141
1345	0.8289609174	7641.291773
1346	0.8289790328	7640.887103
1347	0.8289849459	7640.755008
1348	0.8289990972	7640.43887
1349	0.8290087822	7640.2225
1350	0.8290318446	7639.707246
1351	0.8290439713	7639.4363
1352	0.8290600592	7639.076837
1353	0.8290789134	7638.65554
1354	0.8290877867	7638.457258
1355	0.8291015305	7638.150132
1356	0.8291100426	7637.959908
1357	0.829122383	7637.684126
1358	0.8291347644	7637.407417
1359	0.8291433491	7637.215552
1360	0.8291643662	7636.745811
1361	0.8291763747	7636.477402
1362	0.8291880561	7636.216296
1363	0.8292089794	7635.748589
1364	0.8292372772	7635.115992
1365	0.8292511507	7634.805831
1366	0.829257605	7634.661531
1367	0.8292652972	7634.489552
1368	0.8292743926	7634.286197
1369	0.8292908914	7633.917304
1370	0.8293025477	7633.65667
1371	0.8293214748	7633.233445
1372	0.8293296658	7633.050281
1373	0.8293417484	7632.780085
1374	0.8293510432	7632.572224
1375	0.82936816	7632.189425
1376	0.829379862	7631.927712
1377	0.8293931045	7631.631534
1378	0.8294047484	7631.3711
1379	0.8294127426	7631.192294
1380	0.8294229031	7630.965025
1381	0.82944951	7630.369857
1382	0.8294608556	7630.116053
1383	0.8294773584	7629.746868
1384	0.8294891834	7629.482319
1385	0.8295026423	7629.181203
1386	0.8295175301	7628.848108
1387	0.8295363496	7628.427022
1388	0.8295478906	7628.168783
1389	0.8295730512	7627.605761
1390	0.8295838981	7627.363027
1391	0.8295960001	7627.092196
1392	0.8296105533	7626.766496
1393	0.8296227913	7626.4926
1394	0.8296300799	7626.329471
1395	0.8296419654	7626.063448
1396	0.8296656662	7625.532948
1397	0.8296734344	7625.359061
1398	0.8297003556	7624.756419
1399	0.8297089863	7624.563207
1400	0.8297297483	7624.098398
1401	0.8297373832	7623.927464
1402	0.8297487527	7623.672911
1403	0.8297602025	7623.41655
1404	0.8297695282	7623.207743
1405	0.8297805854	7622.96016
1406	0.8298004055	7622.516344
1407	0.8298115618	7622.266518
1408	0.8298257201	7621.949456
1409	0.8298490486	7621.427008
1410	0.8298630704	7621.112967
1411	0.8298696282	7620.966091
1412	0.8298832164	7620.661744
1413	0.8298943411	7620.412566
1414	0.8299054163	7620.164488
1415	0.8299352681	7619.495784
1416	0.8299428146	7619.326728
1417	0.8299629457	7618.875732
1418	0.8299826784	7618.433636
1419	0.829989298	7618.285323
1420	0.8300001529	7618.042112
1421	0.8300109474	7617.800247
1422	0.8300177181	7617.648536
1423	0.8300283816	7617.409593
1424	0.8300387512	7617.177229
1425	0.8300461356	7617.011752
1426	0.8300568778	7616.771026
1427	0.8300814916	7616.219418
1428	0.8300885408	7616.061434
1429	0.8301019788	7615.760257
1430	0.8301188325	7615.38251
1431	0.8301257434	7615.227607
1432	0.8301483192	7614.72157
1433	0.8301568823	7614.529619
1434	0.8301851391	7613.896179
1435	0.8302064661	7613.418049
1436	0.83021963	7613.122914
1437	0.8302307532	7612.873522
1438	0.8302434252	7612.589396
1439	0.8302486489	7612.472268
1440	0.8302603171	7612.210635
1441	0.8302682934	7612.031779
1442	0.8302791939	7611.787344
1443	0.8303003232	7611.313518
1444	0.8303132168	7611.024361
1445	0.83032348	7610.794188
1446	0.8303351921	7610.531512
1447	0.8303569781	7610.042879
1448	0.8303816332	7609.489854
1449	0.8303942828	7609.206102
1450	0.8304254511	7608.506902
1451	0.8304531342	7607.885831
1452	0.8304635652	7607.651797
1453	0.8304835114	7607.204259
1454	0.8304934732	7606.980734
1455	0.8305063167	7606.692537
1456	0.8305122725	7606.558892
1457	0.8305240179	7606.295323
1458	0.8305516278	7605.675714
1459	0.8305817773	7604.999055
1460	0.8305943478	7604.716911
1461	0.8306067567	7604.438384
1462	0.8306190999	7604.161323
1463	0.8306402854	7603.68576
1464	0.8306510921	7603.443164
1465	0.8306706577	7603.003922
1466	0.8306932432	7602.496852
1467	0.8307046755	7602.240172
1468	0.8307255955	7601.770448
1469	0.8307463623	7601.304136
1470	0.8307591647	7601.01665
1471	0.8307729047	7600.708094
1472	0.8307874352	7600.381775
1473	0.8307973332	7600.15948
1474	0.8308026258	7600.040613
1475	0.8308097104	7599.8815
1476	0.8308206082	7599.636734
1477	0.830828652	7599.456068
1478	0.8308347254	7599.319652
1479	0.8308417246	7599.16244
1480	0.8308604913	7598.740897
1481	0.8308683378	7598.564639
1482	0.8308776895	7598.354565
1483	0.8308875899	7598.132158
1484	0.8308979918	7597.898478
1485	0.8309221489	7597.355759
1486	0.8309322069	7597.129783
1487	0.8309404908	7596.943659
1488	0.8309467504	7596.803016
1489	0.8309573905	7596.563944
1490	0.8309672303	7596.342847
1491	0.8309773216	7596.116091
1492	0.8309849204	7595.94534
1493	0.8309915569	7595.796208
1494	0.8310284462	7594.967199
1495	0.8310403016	7594.700754
1496	0.8310619495	7594.214206
1497	0.8310821031	7593.761213
1498	0.8311014629	7593.326036
1499	0.8311246292	7592.805266
1500	0.8311440859	7592.367857
1501	0.8311497753	7592.239946
1502	0.831162394	7591.956245
1503	0.8311759998	7591.650341
1504	0.8311951258	7591.2203
1505	0.8312000715	7591.109095
1506	0.8312112264	7590.858267
1507	0.8312177088	7590.712501
1508	0.8312286691	7590.466035
1509	0.8312416213	7590.174768
1510	0.8312533209	7589.911659
1511	0.8312628576	7589.697184
1512	0.8312745378	7589.434495
1513	0.8312838675	7589.224664
1514	0.8312935943	7589.005894
1515	0.83130366	7588.779495
1516	0.8313113012	7588.607625
1517	0.8313221487	7588.363629
1518	0.8313408897	7587.942063
1519	0.831360699	7587.496442
1520	0.8313817956	7587.021834
1521	0.8314001747	7586.608335
1522	0.8314070525	7586.453591
1523	0.8314130065	7586.319628
1524	0.8314294208	7585.950303
1525	0.8314360005	7585.802252
1526	0.8314424158	7585.6579
1527	0.8314487451	7585.515477
1528	0.8314594186	7585.275298
1529	0.831466166	7585.123462
1530	0.8314839348	7584.723595
1531	0.8314933816	7584.510996
1532	0.8315089066	7584.161597
1533	0.8315230713	7583.842798
1534	0.8315326945	7583.626204
1535	0.8315456574	7583.334435
1536	0.8315537716	7583.151792
1537	0.8315600799	7583.009798
1538	0.8315963849	7582.192544
1539	0.8316319771	7581.391251
1540	0.8316488619	7581.011092
1541	0.8316547495	7580.878529
1542	0.8316969783	7579.927652
1543	0.8317081341	7579.676433
1544	0.8317189451	7579.432972
1545	0.8317388186	7578.985403
1546	0.8317565967	7578.585004
1547	0.8317758536	7578.151274
